,SIM1,SIM2,SIM3
2022-03-04,2.7625716645323357e+43,5.752721892182432e+43,1.4772564693696836e+44
2022-03-07,2.800280561472908e+43,5.659039782963104e+43,1.4795746188255607e+44
2022-03-08,2.8119287605556445e+43,5.651836670431004e+43,1.5185689784423597e+44
2022-03-09,2.840480247224397e+43,5.582455061947416e+43,1.5194858042921683e+44
2022-03-10,2.796513733210516e+43,5.661648306700489e+43,1.5244227388675731e+44
2022-03-11,2.752847311594644e+43,5.861608129218651e+43,1.518198119817935e+44
2022-03-14,2.7152265089297974e+43,5.947862616302027e+43,1.4834903593826383e+44
2022-03-15,2.6964719335709213e+43,5.944759613236856e+43,1.4589707845315361e+44
2022-03-16,2.6106055165179575e+43,6.016279932802825e+43,1.4723288883883264e+44
2022-03-17,2.6013802301099774e+43,5.902357884999671e+43,1.474619882139747e+44
2022-03-18,2.542140582324466e+43,5.946566806842103e+43,1.4876166846836766e+44
2022-03-21,2.5771359021727985e+43,5.722958428858921e+43,1.501689853642095e+44
2022-03-22,2.589956882871464e+43,5.843813901845129e+43,1.4770275291687506e+44
2022-03-23,2.605594349157181e+43,5.727177760111148e+43,1.5498087811410095e+44
2022-03-24,2.54246732005799e+43,5.792719612333752e+43,1.5535436698332488e+44
2022-03-25,2.5329672204199764e+43,5.796998496703032e+43,1.5298750750620298e+44
2022-03-28,2.5805029101549454e+43,5.959695260895216e+43,1.5247434369293971e+44
2022-03-29,2.555664281980837e+43,5.811762983827143e+43,1.5265174449968188e+44
2022-03-30,2.584806716120756e+43,5.782374735580444e+43,1.5468942822401456e+44
2022-03-31,2.555129364178593e+43,5.880825356565854e+43,1.507528574898215e+44
2022-04-01,2.5517975534667763e+43,5.968719011107965e+43,1.5496476330179622e+44
2022-04-04,2.638708372662227e+43,5.847911676851649e+43,1.5026972101083465e+44
2022-04-05,2.657478314165923e+43,5.927173658857676e+43,1.5137619318168761e+44
2022-04-06,2.7013287212912884e+43,6.088588197698796e+43,1.4985191805512463e+44
2022-04-07,2.6980577330002677e+43,6.003224508229572e+43,1.5162294953242384e+44
2022-04-08,2.6468978054228697e+43,6.127797972300875e+43,1.5394674108438099e+44
2022-04-11,2.60145011404052e+43,5.960169013867812e+43,1.5981457412367419e+44
2022-04-12,2.631067103245077e+43,5.900677065797811e+43,1.6358821466867153e+44
2022-04-13,2.640036759742779e+43,6.167554929205127e+43,1.6080148674768465e+44
2022-04-14,2.6887639069992294e+43,6.167170681775858e+43,1.6000765470829447e+44
2022-04-15,2.6708726684348573e+43,6.023237501909811e+43,1.6885286728988584e+44
2022-04-18,2.6839665495223547e+43,6.131893891667051e+43,1.6877965003256876e+44
2022-04-19,2.6603211868798837e+43,6.191607605228506e+43,1.7372736954436716e+44
2022-04-20,2.684035448775062e+43,6.324152937754777e+43,1.7503679809634503e+44
2022-04-21,2.6139020748430616e+43,6.269744959083797e+43,1.781526578133348e+44
2022-04-22,2.6184860326317203e+43,6.267052182199541e+43,1.7515873473048717e+44
2022-04-25,2.589528002241231e+43,6.143876507447072e+43,1.6914349385522652e+44
2022-04-26,2.5868786538075045e+43,6.187851838918605e+43,1.6279384408813534e+44
2022-04-27,2.6205539076930643e+43,6.180568266431777e+43,1.6037762395434255e+44
2022-04-28,2.6321795074381137e+43,6.254257998768216e+43,1.637680432748905e+44
2022-04-29,2.6528296371329794e+43,6.115953098935534e+43,1.660656683416379e+44
2022-05-02,2.625872315356147e+43,6.226960464564611e+43,1.6838169679712733e+44
2022-05-03,2.540472615256562e+43,6.263307412797092e+43,1.650937420279763e+44
2022-05-04,2.5086571233793657e+43,6.214611596091383e+43,1.7002614018473165e+44
2022-05-05,2.5186250307812323e+43,6.297549758200025e+43,1.7515016298581592e+44
2022-05-06,2.4816951799455337e+43,6.265615068299167e+43,1.7453987114513971e+44
2022-05-09,2.495223095365427e+43,6.365881237549303e+43,1.813694469950284e+44
2022-05-10,2.4377545393166834e+43,6.284193553167228e+43,1.797840652501878e+44
2022-05-11,2.435723753438856e+43,6.240729992854528e+43,1.7920460958603965e+44
2022-05-12,2.477292260377426e+43,6.188197727702573e+43,1.8362227686203255e+44
2022-05-13,2.4914622708207096e+43,6.094890201195557e+43,1.8269672614457598e+44
2022-05-16,2.464639538998172e+43,6.147378240559927e+43,1.811076979313358e+44
2022-05-17,2.487270753726841e+43,6.237302437407487e+43,1.838220571480799e+44
2022-05-18,2.4824047448722512e+43,6.125744910882716e+43,1.8081888113735045e+44
2022-05-19,2.463486345084837e+43,6.439691456753385e+43,1.803268017987273e+44
2022-05-20,2.4997465697356664e+43,6.424874619306699e+43,1.767649082111151e+44
2022-05-23,2.5104141827829887e+43,6.194832829859213e+43,1.7482186684098583e+44
2022-05-24,2.4490838122371395e+43,6.034008310886447e+43,1.7303828209198927e+44
2022-05-25,2.4323280800745264e+43,5.890578713975797e+43,1.7855315516612675e+44
2022-05-26,2.4810607261896036e+43,5.912727922771446e+43,1.7797171629717404e+44
2022-05-27,2.475603348060058e+43,5.822150366443389e+43,1.7168684924527729e+44
2022-05-30,2.5386151993534437e+43,5.769279045570618e+43,1.6589625825743949e+44
2022-05-31,2.560288199994717e+43,5.841570447124724e+43,1.5867413636683305e+44
2022-06-01,2.5903817292872146e+43,5.909297830922649e+43,1.5809294119392844e+44
2022-06-02,2.5356529306688056e+43,5.823294429379076e+43,1.5593325585713296e+44
2022-06-03,2.523124176967829e+43,5.719568036455765e+43,1.5324967401475868e+44
2022-06-06,2.5723485453706503e+43,5.855279362035726e+43,1.5544888345772128e+44
2022-06-07,2.6152848637198265e+43,5.815961139636403e+43,1.5640683966913845e+44
2022-06-08,2.6201596645316206e+43,5.598292346704663e+43,1.5897497333718757e+44
2022-06-09,2.598460522579411e+43,5.76477180408182e+43,1.6130444178577409e+44
2022-06-10,2.570506060324677e+43,5.743294722794495e+43,1.6390828940005719e+44
2022-06-13,2.563231762227615e+43,5.749573556421e+43,1.6105953181956023e+44
2022-06-14,2.560407699630565e+43,5.648412694064101e+43,1.5635493021131417e+44
2022-06-15,2.5294204742649147e+43,5.596776382595743e+43,1.5671237226063193e+44
2022-06-16,2.5002444666649866e+43,5.616408455230178e+43,1.5958660463233783e+44
2022-06-17,2.519723761478812e+43,5.592373070069908e+43,1.5769478909811574e+44
2022-06-20,2.5596754633012667e+43,5.735402631398945e+43,1.5879370640325408e+44
2022-06-21,2.5716028416665716e+43,5.859313791758624e+43,1.5652890164238511e+44
2022-06-22,2.5751622112536313e+43,5.651527493435067e+43,1.5607377895023679e+44
2022-06-23,2.619969838779195e+43,5.544705926531439e+43,1.5231852268175074e+44
2022-06-24,2.578994510148076e+43,5.526858717796413e+43,1.5142468960189575e+44
2022-06-27,2.5758070531346346e+43,5.484101681557777e+43,1.468926711160032e+44
2022-06-28,2.5634036060434033e+43,5.604190094377961e+43,1.473657107163462e+44
2022-06-29,2.5474030475257743e+43,5.813831819058202e+43,1.4889346880772707e+44
2022-06-30,2.5178120464076976e+43,5.683943843631638e+43,1.4628533695399016e+44
2022-07-01,2.5513212302009007e+43,5.673633717153831e+43,1.4501548398678078e+44
2022-07-04,2.5691986697548903e+43,5.520270055226676e+43,1.4819962711569527e+44
2022-07-05,2.561233170837037e+43,5.494257521271358e+43,1.5366646893737736e+44
2022-07-06,2.6117542387018776e+43,5.598415555794995e+43,1.5298356987070806e+44
2022-07-07,2.5612124657386665e+43,5.806500561340242e+43,1.4456139986363808e+44
2022-07-08,2.5576707798422947e+43,5.889799157240634e+43,1.4142629935028487e+44
2022-07-11,2.5281548807198877e+43,5.902694992713029e+43,1.350502610649729e+44
2022-07-12,2.583702241789332e+43,5.855074745711491e+43,1.3082354672958344e+44
2022-07-13,2.5757158676953605e+43,5.855296943184736e+43,1.2836534678110539e+44
2022-07-14,2.5864983230912357e+43,5.85669352275569e+43,1.33713992923984e+44
2022-07-15,2.5748458564003565e+43,5.927757131725796e+43,1.3066418983758417e+44
2022-07-18,2.6115435025705015e+43,6.08481772376686e+43,1.3212612256943443e+44
2022-07-19,2.62829735498054e+43,6.005746122444895e+43,1.3433421521924951e+44
2022-07-20,2.6440051855680175e+43,5.776942545515315e+43,1.3303117996852095e+44
2022-07-21,2.648861549733435e+43,5.83786316854311e+43,1.3391202550659688e+44
2022-07-22,2.6777659251415263e+43,5.939648877389861e+43,1.3564067722281465e+44
2022-07-25,2.6941629697517346e+43,5.83292846229445e+43,1.3955936362430328e+44
2022-07-26,2.7149092948163185e+43,5.802244599564578e+43,1.367100381802272e+44
2022-07-27,2.66597867213306e+43,5.918358609062636e+43,1.3385876834068906e+44
2022-07-28,2.709736877139306e+43,5.863076049600534e+43,1.315852119255311e+44
2022-07-29,2.7455760026844894e+43,5.91213494272812e+43,1.3246145845668887e+44
2022-08-01,2.768420521334147e+43,6.040967079838591e+43,1.3834595005324278e+44
2022-08-02,2.757981220648355e+43,6.156989731852436e+43,1.3635927768336892e+44
2022-08-03,2.760297532222356e+43,6.091011884817621e+43,1.3800735607008393e+44
2022-08-04,2.723640084604514e+43,6.348868081361687e+43,1.378539018486541e+44
2022-08-05,2.7092249282524734e+43,6.338899721453201e+43,1.3406048097851153e+44
2022-08-08,2.7794122886582474e+43,6.403474105440751e+43,1.372763381782843e+44
2022-08-09,2.7726835568231656e+43,6.343085177158175e+43,1.4210101979947103e+44
2022-08-10,2.7542733510730235e+43,6.53217925093803e+43,1.4045458547369821e+44
2022-08-11,2.76577268364435e+43,6.795697274046673e+43,1.4031393205130216e+44
2022-08-12,2.7615776180434236e+43,6.841509911387662e+43,1.3902392219323025e+44
2022-08-15,2.725593240112385e+43,7.135454179469089e+43,1.4165314088506957e+44
2022-08-16,2.744649262499592e+43,7.088041291423564e+43,1.4564974183032339e+44
2022-08-17,2.7295097518982465e+43,7.059203523194337e+43,1.459191921385574e+44
2022-08-18,2.732728746403682e+43,6.85591164257767e+43,1.4763141529185563e+44
2022-08-19,2.7743990897605375e+43,7.074637449547499e+43,1.49486486578973e+44
2022-08-22,2.782552455678191e+43,6.97661081061686e+43,1.522435847829169e+44
2022-08-23,2.830311896122715e+43,7.279805701186613e+43,1.5480602388285339e+44
2022-08-24,2.848123541790455e+43,7.230770028000939e+43,1.5322792804149085e+44
2022-08-25,2.824211730443709e+43,7.460914779280898e+43,1.5362945724654244e+44
2022-08-26,2.798946024525356e+43,7.621103970654269e+43,1.577084280414735e+44
2022-08-29,2.8037783644398413e+43,7.462550553815238e+43,1.6023789156162676e+44
2022-08-30,2.768014334171511e+43,7.406791765724341e+43,1.581615621637558e+44
2022-08-31,2.7860184837463747e+43,7.511782325248831e+43,1.5750613580220384e+44
2022-09-01,2.8389180960424403e+43,7.67154111917677e+43,1.5805864777952022e+44
2022-09-02,2.829448755607705e+43,7.832929197442581e+43,1.5850133935322938e+44
2022-09-05,2.8262483494628143e+43,7.794287157758733e+43,1.5818162352523139e+44
2022-09-06,2.895806062433791e+43,7.61637528706554e+43,1.6102847072584404e+44
2022-09-07,2.9257604554488915e+43,7.646697163474535e+43,1.6337912705954892e+44
2022-09-08,2.9461130063357676e+43,7.514046766380343e+43,1.635322551669412e+44
2022-09-09,2.9818812254408006e+43,7.219985156344098e+43,1.6349452959848105e+44
2022-09-12,2.98741692459957e+43,7.094819384072821e+43,1.6797589435309812e+44
2022-09-13,3.04745412212667e+43,7.15863430902625e+43,1.6867843157704896e+44
2022-09-14,3.081613284531011e+43,7.1103418093275e+43,1.6927604931238671e+44
2022-09-15,2.990899661546912e+43,6.982770771441838e+43,1.6887355212984967e+44
2022-09-16,3.0241363979619915e+43,6.95487307202131e+43,1.6777334730106442e+44
2022-09-19,3.038747038455748e+43,6.950491868008615e+43,1.6825062805789882e+44
2022-09-20,2.981355041179739e+43,7.13613696871295e+43,1.6509553819575168e+44
2022-09-21,3.0275383029127466e+43,7.058200334926053e+43,1.6741455383077133e+44
2022-09-22,3.024112182999526e+43,7.217959178240069e+43,1.6826483549279063e+44
2022-09-23,3.003717962264857e+43,7.316155942433786e+43,1.7260820761056733e+44
2022-09-26,2.927857372361573e+43,7.233875117945857e+43,1.7140958138043856e+44
2022-09-27,2.9310005983838596e+43,7.099175757320342e+43,1.773117006596356e+44
2022-09-28,2.9316297565695055e+43,7.091438495949198e+43,1.7626361933358457e+44
2022-09-29,2.955207866445102e+43,7.073340118891633e+43,1.7453194776304297e+44
2022-09-30,2.963863085607472e+43,7.043026040450667e+43,1.7509980106226003e+44
2022-10-03,2.963158354820483e+43,6.835716152614215e+43,1.787677756047514e+44
2022-10-04,2.935240738785537e+43,6.727388771576612e+43,1.7755683729557755e+44
2022-10-05,2.925435559124028e+43,6.602963540342143e+43,1.797386191148444e+44
2022-10-06,2.9470501286720304e+43,6.599391469404458e+43,1.786430259609612e+44
2022-10-07,2.884775629548108e+43,6.561911795972391e+43,1.8009753131152373e+44
2022-10-10,2.8694969235272776e+43,6.5090737396702865e+43,1.7799513003422205e+44
2022-10-11,2.8704771780880315e+43,6.574983962625671e+43,1.7795862295153096e+44
2022-10-12,2.869412908920096e+43,6.604239403046074e+43,1.8184164217056116e+44
2022-10-13,2.894474203158429e+43,6.419393953957909e+43,1.8144218923731544e+44
2022-10-14,2.960774565363228e+43,6.432022502327128e+43,1.812951880246317e+44
2022-10-17,2.9464504764087563e+43,6.48377297051454e+43,1.7627453019397018e+44
2022-10-18,2.9388334885508694e+43,6.627073342601337e+43,1.6956982938719824e+44
2022-10-19,2.9251189857692677e+43,6.586200314925655e+43,1.6858942023648068e+44
2022-10-20,2.8487006642884065e+43,6.606387416080552e+43,1.7023173857880494e+44
2022-10-21,2.8960501366437934e+43,6.72668452352131e+43,1.6844332680578611e+44
2022-10-24,2.906630136776832e+43,6.596713954603623e+43,1.7303564078165656e+44
2022-10-25,2.9325476237855643e+43,6.483719122057021e+43,1.7435973543222437e+44
2022-10-26,2.933206876549957e+43,6.339864876152911e+43,1.7365296352556034e+44
2022-10-27,2.9654097494123416e+43,6.397353877581379e+43,1.7699478728010929e+44
2022-10-28,2.955822817983774e+43,6.51724082253364e+43,1.7440121995344468e+44
2022-10-31,2.9831093148418076e+43,6.594767727377396e+43,1.7319013244527985e+44
2022-11-01,2.9593723126548933e+43,6.59738404864753e+43,1.694931939338288e+44
2022-11-02,3.0066377553171795e+43,6.395623014475697e+43,1.6839297561070685e+44
2022-11-03,2.9618135016060123e+43,6.546245272821803e+43,1.6674792927975374e+44
2022-11-04,2.990597997038169e+43,6.702204626899975e+43,1.6766328310131774e+44
2022-11-07,2.9998694526968036e+43,6.672830649323352e+43,1.6548993396145378e+44
2022-11-08,3.031465760859255e+43,6.585176703244484e+43,1.6611680311270455e+44
2022-11-09,3.020708777725434e+43,6.558656852183859e+43,1.6277886192479504e+44
2022-11-10,2.9952032549880896e+43,6.462814954602759e+43,1.656173176329838e+44
2022-11-11,2.976932228947273e+43,6.477122478312481e+43,1.6385709910098143e+44
2022-11-14,2.9679488804931475e+43,6.478012159587467e+43,1.6720634389279435e+44
2022-11-15,2.9637456752008195e+43,6.507196124625161e+43,1.7010770170654856e+44
2022-11-16,2.929198360507348e+43,6.534274607512367e+43,1.6824165587801044e+44
2022-11-17,2.920233907656788e+43,6.413926661122761e+43,1.6660704505621729e+44
2022-11-18,2.854005602084326e+43,6.267391833607482e+43,1.6222730593373824e+44
2022-11-21,2.84347365550462e+43,6.245083585779607e+43,1.5918546774284584e+44
2022-11-22,2.8379615150600134e+43,6.269948886847754e+43,1.6391769501141071e+44
2022-11-23,2.9093096010768547e+43,6.200786380443721e+43,1.6509954782965999e+44
2022-11-24,2.965149216971618e+43,5.894312805627415e+43,1.682281666025583e+44
2022-11-25,3.0092261725209666e+43,5.877580032582516e+43,1.698643966816442e+44
2022-11-28,3.0368444067052776e+43,5.880530546332786e+43,1.7806615797112485e+44
2022-11-29,3.03485273461641e+43,6.014413143751024e+43,1.8368987879855586e+44
2022-11-30,2.971459156266887e+43,6.068488411441454e+43,1.849943946040417e+44
2022-12-01,2.9621493211387797e+43,6.124006312834133e+43,1.9071059141363306e+44
2022-12-02,2.9476947862214716e+43,6.114090644737837e+43,1.894524642343156e+44
2022-12-05,2.921814144554024e+43,6.121110193857283e+43,1.9227591419659917e+44
2022-12-06,2.956675077270398e+43,6.037451372187349e+43,1.964980424737816e+44
2022-12-07,2.946220155778381e+43,6.131498024192395e+43,1.92484365458878e+44
2022-12-08,2.91814910085815e+43,6.248722668504693e+43,1.8852240632821627e+44
2022-12-09,2.8601393522834953e+43,6.649432763156303e+43,1.885244291539578e+44
2022-12-12,2.913177275532953e+43,6.56126022358037e+43,1.923267751214243e+44
2022-12-13,2.947226350337282e+43,7.002692023275485e+43,1.977890322175631e+44
2022-12-14,2.944471082434362e+43,6.896383329496547e+43,1.9581871269615875e+44
2022-12-15,2.961159648119035e+43,6.914187889333007e+43,1.9624242598144066e+44
2022-12-16,2.957081296977174e+43,6.831596112348529e+43,1.9859952286234674e+44
2022-12-19,2.9855269480084344e+43,6.920914447518977e+43,1.9825102875996303e+44
2022-12-20,2.997342470256143e+43,7.019013539521e+43,1.9545314983851666e+44
2022-12-21,2.980902515027713e+43,6.949740941199982e+43,1.8990016258815247e+44
2022-12-22,2.959267804898419e+43,6.80261765384838e+43,1.81490642425084e+44
2022-12-23,2.913950630998696e+43,6.713495437554086e+43,1.8144051007944685e+44
2022-12-26,2.9038853298142583e+43,6.785880408723563e+43,1.8132336340918015e+44
2022-12-27,2.9471022141225994e+43,6.396221066523729e+43,1.785772131109157e+44
2022-12-28,2.880678932263722e+43,6.205021064310907e+43,1.8261835318410744e+44
2022-12-29,2.900856298463204e+43,6.225610003158766e+43,1.8263544092245436e+44
2022-12-30,2.917114467528512e+43,6.395931292780918e+43,1.8296365492410628e+44
2023-01-02,2.8945061173746545e+43,6.455943829160805e+43,1.8538169840820166e+44
2023-01-03,2.8390021445285195e+43,6.439953302375837e+43,1.847842675736518e+44
2023-01-04,2.820219658681947e+43,6.503535867660013e+43,1.8387118136714314e+44
2023-01-05,2.800180419433908e+43,6.514672997007501e+43,1.8055164663734368e+44
2023-01-06,2.8214457438274745e+43,6.541356276506117e+43,1.8217249459870128e+44
2023-01-09,2.838711035403192e+43,6.373218428032974e+43,1.795948737313055e+44
2023-01-10,2.828333495720307e+43,6.233833534670205e+43,1.7978819450393816e+44
2023-01-11,2.85006694656509e+43,6.117003609999396e+43,1.8296152004969724e+44
2023-01-12,2.8202598090248577e+43,6.156238620534083e+43,1.833051475287271e+44
2023-01-13,2.8233138755751727e+43,6.06026047647102e+43,1.8532576237853266e+44
2023-01-16,2.8634603716338065e+43,6.088390795374073e+43,1.8888464321383194e+44
2023-01-17,2.8505244542948673e+43,6.010762189676664e+43,1.869324827511275e+44
2023-01-18,2.8487075536440584e+43,5.908724877449558e+43,1.9016219785470807e+44
2023-01-19,2.801093085114387e+43,5.937581895035716e+43,1.882184484850383e+44
2023-01-20,2.7968702831386333e+43,5.832133940374258e+43,1.8799049228705793e+44
2023-01-23,2.8144400851930966e+43,5.876720548367634e+43,1.9221654470876796e+44
2023-01-24,2.7972406578033356e+43,5.892685064073347e+43,1.9266010417766567e+44
2023-01-25,2.8502096997666093e+43,5.970576106574874e+43,1.9473325816196238e+44
2023-01-26,2.871729663345578e+43,6.023052514671997e+43,1.9466733945596868e+44
2023-01-27,2.873983229827579e+43,5.960051080841514e+43,1.983357664348756e+44
2023-01-30,2.908779440058095e+43,6.057905009441635e+43,2.01998952069822e+44
2023-01-31,2.9530582208561813e+43,6.047008053725947e+43,2.0938861617750465e+44
2023-02-01,2.9982144799353584e+43,6.245216257802288e+43,2.1150377249672327e+44
2023-02-02,2.9596303012908793e+43,6.2103261964135e+43,2.151337076260841e+44
2023-02-03,2.935863556051015e+43,6.163267734439084e+43,2.2839921359332192e+44
2023-02-06,2.938186695838213e+43,6.107600265521364e+43,2.291150117557259e+44
2023-02-07,2.9115067245273537e+43,6.28789825977257e+43,2.2471700897185347e+44
2023-02-08,2.9861498166181977e+43,6.122698602888748e+43,2.2612839446556367e+44
2023-02-09,2.91355120844565e+43,6.143397778785041e+43,2.268907171229195e+44
2023-02-10,2.9245012513790715e+43,6.445093055936312e+43,2.2625829215043335e+44
2023-02-13,2.870792029387597e+43,6.677366232571074e+43,2.276538126537857e+44
2023-02-14,2.8346667980644213e+43,6.689748498897148e+43,2.321823069694563e+44
2023-02-15,2.8831797835149613e+43,6.713667870502216e+43,2.3042624656109525e+44
2023-02-16,2.877180309633166e+43,6.876617383202251e+43,2.2839930392754842e+44
2023-02-17,2.8821829132038776e+43,6.965336943666662e+43,2.237752393621796e+44
2023-02-20,2.899539895026839e+43,7.135972422571928e+43,2.291799928778674e+44
2023-02-21,2.8819751495330897e+43,7.109648603848788e+43,2.3818723938922227e+44
2023-02-22,2.9047296055570906e+43,7.26509716182839e+43,2.3357111569183103e+44
2023-02-23,2.9263828153199394e+43,7.163399790547823e+43,2.2080463535832987e+44
2023-02-24,2.92614811457869e+43,6.951231832228828e+43,2.175482717763816e+44
2023-02-27,2.9132833229021543e+43,6.969480562861076e+43,2.1853786142622232e+44
2023-02-28,2.922082463453649e+43,7.020771802380125e+43,2.2109346573883304e+44
2023-03-01,2.957510733063697e+43,6.976092838236529e+43,2.2649568184921515e+44
2023-03-02,2.9505484112739925e+43,7.125206861090702e+43,2.2196106328970122e+44
2023-03-03,2.948263383311147e+43,7.304281729424797e+43,2.1829662518114425e+44
2023-03-06,2.899871558799362e+43,7.271213102562058e+43,2.1351800772067094e+44
2023-03-07,2.934567201948407e+43,7.271632917853433e+43,2.13958594376491e+44
2023-03-08,2.9104335609751746e+43,7.080846380291434e+43,2.156873388887191e+44
2023-03-09,2.9460826699912376e+43,7.000291383673226e+43,2.221614597659875e+44
2023-03-10,2.9644412491953925e+43,6.839797483744199e+43,2.2571641987575634e+44
2023-03-13,3.011885638023883e+43,6.817746325202488e+43,2.26550280640805e+44
2023-03-14,3.026438471455628e+43,6.727118372961222e+43,2.284535309794699e+44
2023-03-15,2.9927580854126537e+43,6.668574304470345e+43,2.2849575967714936e+44
2023-03-16,3.084447331754766e+43,6.826014709443275e+43,2.2936716339334985e+44
2023-03-17,3.1294357373205117e+43,6.795311948777194e+43,2.215451110941009e+44
2023-03-20,3.1286449543501996e+43,6.9280365157785775e+43,2.2296338588013917e+44
2023-03-21,3.103152339024385e+43,7.149164145920574e+43,2.2192994649862345e+44
2023-03-22,3.063820522159871e+43,7.063018037334745e+43,2.261621618447394e+44
2023-03-23,3.126653192670521e+43,7.158139626827874e+43,2.315832885016842e+44
2023-03-24,3.1154447196821676e+43,7.238578187734538e+43,2.2723773806503556e+44
2023-03-27,3.1297354469549075e+43,7.137166170226735e+43,2.1945324064952992e+44
2023-03-28,3.1635681932192465e+43,6.877745165559242e+43,2.184388037023277e+44
2023-03-29,3.1752907556663323e+43,7.13284065521891e+43,2.1688830445281954e+44
2023-03-30,3.1969791135801124e+43,7.455063595976163e+43,2.1440090479080362e+44
2023-03-31,3.1916759192536635e+43,7.382056126039814e+43,2.133645475473688e+44
2023-04-03,3.2218820076523917e+43,7.6002209120821295e+43,2.1133767580570308e+44
2023-04-04,3.26330334979632e+43,7.239282579638709e+43,2.1634425622196847e+44
2023-04-05,3.258323356241327e+43,7.406766360648831e+43,2.1424289513214878e+44
2023-04-06,3.273590555416692e+43,7.445693730284423e+43,2.1306973981071956e+44
2023-04-07,3.2597525748397854e+43,7.244758879738858e+43,2.1003806007280172e+44
2023-04-10,3.272312136475785e+43,7.078622586824615e+43,2.1147957608140997e+44
2023-04-11,3.328533876722244e+43,7.056669480004987e+43,2.0710764473529424e+44
2023-04-12,3.342859179721264e+43,7.189474258253754e+43,2.0525522683538403e+44
2023-04-13,3.3279039941064088e+43,7.318523184694409e+43,2.065365546082706e+44
2023-04-14,3.3269187678658996e+43,7.326127925395796e+43,2.0188346478136935e+44
2023-04-17,3.2833492880392907e+43,7.493527519477541e+43,1.999441799722112e+44
2023-04-18,3.2750777224717074e+43,7.443348413831369e+43,1.9811995287476582e+44
2023-04-19,3.3296660102443924e+43,7.344510016352293e+43,1.957712646487217e+44
2023-04-20,3.394130735340091e+43,7.377172694706315e+43,1.8995799116357783e+44
2023-04-21,3.3187459395490636e+43,7.53812221703039e+43,1.8797352400420722e+44
2023-04-24,3.353142431950539e+43,7.515316457657302e+43,1.904644085660668e+44
2023-04-25,3.361525222781761e+43,7.491450929949142e+43,1.951428681681548e+44
2023-04-26,3.2911119102514167e+43,7.44314018727997e+43,1.987121641770766e+44
2023-04-27,3.312484543620832e+43,7.481085536120159e+43,2.0111410012666437e+44
2023-04-28,3.3282165506728143e+43,7.216218997712626e+43,2.0111751901327578e+44
2023-05-01,3.355498018272149e+43,7.485473041471055e+43,1.965256986145754e+44
2023-05-02,3.302276361992166e+43,7.535318008346477e+43,1.9985426150165282e+44
2023-05-03,3.2852369046821656e+43,7.612123420990841e+43,1.9584671053988472e+44
2023-05-04,3.3045491215120067e+43,7.902218968533099e+43,1.9364498292652986e+44
2023-05-05,3.2383614879732994e+43,8.095012973889808e+43,1.931003797528893e+44
2023-05-08,3.303164952589567e+43,8.383657005438362e+43,1.894324215871839e+44
2023-05-09,3.3157073128743093e+43,8.367561538839735e+43,1.8836539882605258e+44
2023-05-10,3.296251719221276e+43,8.362385347522593e+43,1.925504926812647e+44
2023-05-11,3.353985253974652e+43,8.437953390092815e+43,1.9044059189116815e+44
2023-05-12,3.4033339406430617e+43,8.182707969866607e+43,1.900349996030028e+44
2023-05-15,3.3855994300828645e+43,8.027141470089587e+43,1.899902403974133e+44
2023-05-16,3.3474936426164634e+43,7.980541543505179e+43,1.949489523398481e+44
2023-05-17,3.382899052680242e+43,7.819113944061408e+43,1.9704549974659913e+44
2023-05-18,3.4999858269270725e+43,7.966317789965029e+43,1.956858226272082e+44
2023-05-19,3.5063899788033295e+43,7.744865439340849e+43,1.989845030100768e+44
2023-05-22,3.4910135643553845e+43,7.820863456526324e+43,2.0130315641747816e+44
2023-05-23,3.443800291989107e+43,7.696035207093259e+43,1.978064093109042e+44
2023-05-24,3.480628718784638e+43,7.62475001749633e+43,1.943555709001769e+44
2023-05-25,3.4246563568101677e+43,7.820413723410452e+43,1.9072700053618897e+44
2023-05-26,3.4549764625854494e+43,7.771064708229107e+43,1.8720568973670387e+44
2023-05-29,3.476837648191969e+43,7.930102787464825e+43,1.915238678337895e+44
2023-05-30,3.487364349197856e+43,7.848674858562157e+43,1.9226346783195223e+44
2023-05-31,3.476255644060076e+43,7.901307468852384e+43,1.919466077874714e+44
2023-06-01,3.5698029048604773e+43,7.76750873510188e+43,1.9241381833389028e+44
2023-06-02,3.569663301521433e+43,7.47916773501732e+43,1.9214745178800135e+44
2023-06-05,3.653939504661299e+43,7.349119180017298e+43,1.9239142595783866e+44
2023-06-06,3.679436975195537e+43,7.272727248206384e+43,1.9573341275398807e+44
2023-06-07,3.7429703940833637e+43,7.285676327091887e+43,2.032334516592571e+44
2023-06-08,3.7193810744690683e+43,7.307005038245706e+43,2.0354866937615062e+44
2023-06-09,3.745435198199579e+43,7.409201100715987e+43,2.018611553258372e+44
2023-06-12,3.7477178612478123e+43,7.307982587805533e+43,1.9327473145013022e+44
2023-06-13,3.7389533318768106e+43,7.304134847882936e+43,1.9339027104537455e+44
2023-06-14,3.683606412816514e+43,7.237983351470059e+43,1.90043565817553e+44
2023-06-15,3.692033240614817e+43,7.375403821778335e+43,1.9467183618075924e+44
2023-06-16,3.797367916290529e+43,7.424240221527681e+43,1.974491536518397e+44
2023-06-19,3.880985061671323e+43,7.570393404291833e+43,1.9843289656375446e+44
2023-06-20,3.8716023127264047e+43,7.373358231950608e+43,1.972466304713671e+44
2023-06-21,3.9688841085837863e+43,7.502902873505396e+43,1.998554152922571e+44
